SALE TYPE,SOLD DATE,PROPERTY TYPE,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,Portland,OR,97206.0,360500.0,4.0,2.0,Portland Southeast,1344.0,6534.0,1971.0,1.0,268.0,,Active,,,RMLS,18174009,N,Y,45.48793997474587,-122.60604442525413
MLS Listing,,Single Family Residential,Portland,OR,97236.0,362000.0,4.0,2.0,Portland Southeast,1850.0,7405.0,1962.0,78.0,196.0,,Active,,,RMLS,18551612,N,Y,45.52336502310284,-122.47516907689715
MLS Listing,,Single Family Residential,Portland,OR,97216.0,364900.0,3.0,2.0,Portland Southeast,1536.0,6098.0,1953.0,65.0,238.0,,Active,,,RMLS,18278854,N,Y,45.50030386409961,-122.57968773590041
MLS Listing,,Single Family Residential,Portland,OR,97220.0,364900.0,3.0,1.0,ROSEWAY 02,1400.0,6098.0,1924.0,6.0,261.0,,Active,September-23-2018 01:00 PM,September-23-2018 03:00 PM,RMLS,18060286,N,Y,45.558294579016426,-122.56866392098358
MLS Listing,,Single Family Residential,Portland,OR,97229.0,364900.0,3.0,2.0,Rock Creek,1188.0,5662.0,1995.0,51.0,307.0,,Active,,,RMLS,18194730,N,Y,45.599710479169474,-122.85804662083054
MLS Listing,,Mobile/Manufactured Home,Milwaukie,OR,97267.0,364900.0,3.0,2.0,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",1800.0,9583.0,1980.0,9.0,203.0,,Active,,,RMLS,18553791,N,Y,45.45986518846244,-122.60170401153756
MLS Listing,,Single Family Residential,Portland,OR,97233.0,364950.0,5.0,2.5,Portland Southeast,2425.0,7840.0,1968.0,132.0,150.0,,Active,,,RMLS,18666634,N,Y,45.54457106900786,-122.49450603099214
MLS Listing,,Single Family Residential,Portland,OR,97220.0,365000.0,3.0,2.0,PARKROSE,1512.0,9147.0,1977.0,27.0,241.0,,Active,September-22-2018 02:00 PM,September-22-2018 04:00 PM,RMLS,18297769,N,Y,45.56111968214891,-122.53745171785108
MLS Listing,,Single Family Residential,Portland,OR,97216.0,365000.0,3.0,2.0,Sunny Acres/Mill Park,1246.0,6098.0,1953.0,40.0,293.0,,Active,,,RMLS,18525609,N,Y,45.51978749225289,-122.5442886077471
MLS Listing,,Single Family Residential,Portland,OR,97230.0,365000.0,3.0,2.5,Portland Northeast,1836.0,9583.0,1971.0,8.0,199.0,,Active,September-23-2018 04:00 PM,September-23-2018 06:00 PM,RMLS,18630435,N,Y,45.54284883852444,-122.49450936147555
MLS Listing,,Single Family Residential,Portland,OR,97219.0,365000.0,3.0,2.0,"Portland West, Raleigh Hills",1040.0,10018.0,1972.0,13.0,351.0,,Active,,,RMLS,18133878,N,Y,45.44398064767998,-122.74461765232002
MLS Listing,,Townhouse,Portland,OR,97223.0,365000.0,3.0,2.5,Garden Home,1776.0,2178.0,1999.0,55.0,206.0,,Active,,,RMLS,18217727,N,Y,45.44832407591109,-122.77459792408892
MLS Listing,,Condo/Co-op,Portland,OR,97201.0,365000.0,2.0,2.0,GOOSE HOLLOW,897.0,,1982.0,87.0,407.0,325.0,Active,,,RMLS,18128466,N,Y,45.5291310268017,-122.67753397319831
MLS Listing,,Vacant Land,Portland,OR,97206.0,365000.0,,,ARLETA PARK,,4356.0,,99.0,,,Active,,,RMLS,18607381,N,Y,45.48909426243885,-122.59525613756115
MLS Listing,,Single Family Residential,Milwaukie,OR,97222.0,365000.0,3.0,1.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",2381.0,6969.0,1962.0,59.0,153.0,,Active,,,RMLS,18646837,N,Y,45.48906282983142,-122.58215457016856
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,365000.0,1.0,1.0,ALPHABET DISTRICT/NOB HILL,820.0,,1996.0,23.0,445.0,275.0,Active,,,RMLS,18338980,N,Y,45.53088727716966,-122.69092442283035
MLS Listing,,Single Family Residential,Portland,OR,97203.0,365000.0,3.0,2.5,Portland North,1291.0,5227.0,2000.0,20.0,283.0,,Active,,,RMLS,18267592,N,Y,45.60261821220728,-122.7275898877927
MLS Listing,,Condo/Co-op,Portland,OR,97205.0,365000.0,2.0,1.0,Goose Hollow/Kings Hill Condo,1064.0,,1908.0,57.0,343.0,468.0,Active,,,RMLS,18179783,N,Y,45.54495484706536,-122.67332555293464
MLS Listing,,Condo/Co-op,Portland,OR,97221.0,365000.0,2.0,2.5,St Georges/Alpenrose Dairy,1781.0,,2006.0,34.0,205.0,325.0,Active,,,RMLS,18069312,N,Y,45.491640956424966,-122.72803794357502
MLS Listing,,Single Family Residential,Portland,OR,97203.0,365000.0,2.0,1.0,University Park,1054.0,4356.0,1900.0,6.0,346.0,,Active,,,RMLS,18316936,N,Y,45.6136245414148,-122.6864141585852
MLS Listing,,Single Family Residential,Portland,OR,97220.0,365000.0,2.0,1.5,MADISON SOUTH,1309.0,10018.0,1961.0,65.0,279.0,,Active,,,RMLS,18569987,N,Y,45.551456700817646,-122.56051879918233
MLS Listing,,Single Family Residential,Portland,OR,97206.0,367500.0,2.0,1.0,Portland Southeast,1044.0,6098.0,1910.0,20.0,352.0,,Active,,,RMLS,18205394,N,Y,45.48037922713299,-122.610238072867
MLS Listing,,Single Family Residential,Portland,OR,97219.0,369000.0,2.0,1.0,MAPLEWOOD,1580.0,4791.0,1922.0,73.0,234.0,,Active,,,RMLS,18376545,N,Y,45.49998136208268,-122.70444733791733
MLS Listing,,Condo/Co-op,Portland,OR,97217.0,369000.0,2.0,2.0,HAYDEN ISLAND / JANTZEN BEACH,1740.0,,2006.0,8.0,212.0,461.0,Active,,,RMLS,18242569,N,Y,45.610974639456,-122.672085460544
MLS Listing,,Single Family Residential,Portland,OR,97203.0,369000.0,2.0,1.0,ST JOHNS,1440.0,5227.0,1920.0,15.0,256.0,,Active,,,RMLS,18295778,N,Y,45.612498621471836,-122.73972097852814
MLS Listing,,Single Family Residential,Portland,OR,97219.0,369000.0,3.0,2.0,"CRESTWOOD, WEST PORTLAND",1120.0,4791.0,1981.0,5.0,329.0,,Active,,,RMLS,18487960,N,Y,45.463016843424725,-122.71892785657528
MLS Listing,,Single Family Residential,Milwaukie,OR,97267.0,369000.0,3.0,2.0,Jennings Lodge,1437.0,9147.0,1995.0,1.0,257.0,,Active,,,RMLS,18362812,N,Y,45.40661795897022,-122.6007800410298
MLS Listing,,Single Family Residential,Portland,OR,97266.0,369000.0,3.0,2.0,Lents,1450.0,9583.0,1927.0,1.0,254.0,,Active,,,RMLS,18588497,N,Y,45.48803736087404,-122.55365983912597
MLS Listing,,Single Family Residential,Portland,OR,97233.0,369000.0,4.0,3.0,MILL PARK,2614.0,10890.0,1953.0,73.0,141.0,,Active,,,RMLS,18163463,N,Y,45.51796454065092,-122.53193555934908
MLS Listing,,Single Family Residential,Portland,OR,97220.0,369000.0,3.0,2.0,HAZELWOOD,2549.0,8276.0,1955.0,71.0,145.0,,Active,,,RMLS,18139724,N,Y,45.52766082685463,-122.54147737314538
MLS Listing,,Single Family Residential,Portland,OR,97229.0,369000.0,3.0,2.0,Cedar Mill Park,1374.0,9583.0,1948.0,42.0,269.0,,Active,,,RMLS,18620358,N,Y,45.54273456368602,-122.79678763631398
MLS Listing,,Single Family Residential,Portland,OR,97206.0,369000.0,4.0,2.0,Portland Southeast,1456.0,5662.0,1954.0,42.0,253.0,,Active,September-22-2018 11:00 AM,September-22-2018 01:00 PM,RMLS,18177089,N,Y,45.465910301874,-122.59318989812603
MLS Listing,,Single Family Residential,Portland,OR,97215.0,369000.0,5.0,1.5,MONTAVILLA,1771.0,5227.0,1948.0,91.0,208.0,,Active,,,RMLS,18565118,N,Y,45.530405715224745,-122.58017198477525
MLS Listing,,Single Family Residential,Milwaukie,OR,97267.0,369000.0,3.0,2.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",1572.0,6534.0,1996.0,6.0,235.0,,Active,September-23-2018 01:00 PM,September-23-2018 04:00 PM,RMLS,18378084,N,Y,45.39619467370472,-122.62247322629527
MLS Listing,,Condo/Co-op,Portland,OR,97201.0,369000.0,1.0,1.0,Riverplace Condominiums,783.0,,1986.0,20.0,471.0,486.0,Active,,,RMLS,18119853,N,Y,45.51927512369009,-122.66446257630992
MLS Listing,,Condo/Co-op,Portland,OR,97239.0,369100.0,2.0,2.0,JOHN'S LANDING,1042.0,,1980.0,133.0,354.0,521.0,Active,,,RMLS,18630652,N,Y,45.48532806201376,-122.67434883798622
MLS Listing,,Single Family Residential,Portland,OR,97236.0,369800.0,4.0,2.5,Portland Southeast,2040.0,5227.0,2014.0,57.0,181.0,,Active,,,RMLS,18216924,N,Y,45.46228010059121,-122.53661989940878
MLS Listing,,Single Family Residential,Portland,OR,97206.0,369900.0,2.0,1.0,Portland Southeast,828.0,4356.0,1924.0,45.0,447.0,,Active,,,RMLS,18032553,N,Y,45.51219379781062,-122.58665310218939
MLS Listing,,Single Family Residential,Portland,OR,97203.0,369900.0,3.0,2.5,Portland North,1360.0,4356.0,1995.0,260.0,272.0,,Active,,,RMLS,18470771,N,Y,45.59305097769115,-122.73392992230887
MLS Listing,,Single Family Residential,Tigard,OR,97223.0,369900.0,2.0,1.0,METZGER,1440.0,13939.0,1945.0,114.0,257.0,,Active,,,RMLS,18296080,N,Y,45.458195363647576,-122.75240103635241
MLS Listing,,Single Family Residential,Portland,OR,97266.0,369900.0,3.0,2.0,Portland Southeast,1402.0,28314.0,1951.0,69.0,264.0,,Active,,,RMLS,18197715,N,Y,45.49147570563603,-122.53403999436397
MLS Listing,,Single Family Residential,Milwaukie,OR,97267.0,369900.0,3.0,2.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",1950.0,3049.0,2003.0,2.0,190.0,28.0,Active,September-23-2018 12:00 PM,September-23-2018 02:00 PM,RMLS,18553565,N,Y,45.425476045265405,-122.5842538547346
MLS Listing,,Single Family Residential,Portland,OR,97217.0,369900.0,2.0,1.5,JANTZEN BEACH MOORAGE,1088.0,,1979.0,34.0,340.0,375.0,Active,,,RMLS,18279583,N,Y,45.649710521566064,-122.65323087843393
MLS Listing,,Townhouse,Portland,OR,97202.0,369900.0,3.0,2.0,Brooklyn,1465.0,2178.0,1998.0,14.0,252.0,,Active,,,RMLS,18314137,N,Y,45.487250550608124,-122.65124134939187
MLS Listing,,Single Family Residential,Portland,OR,97218.0,369900.0,3.0,1.0,Portland Northeast,2465.0,27878.0,1930.0,47.0,150.0,,Active,September-23-2018 12:00 PM,September-23-2018 03:00 PM,RMLS,18521422,N,Y,45.58362794894323,-122.58910645105675
MLS Listing,,Single Family Residential,Portland,OR,97220.0,369900.0,3.0,2.0,Portland Northeast,1022.0,4791.0,1924.0,1.0,362.0,,Active,,,RMLS,18190505,N,Y,45.562128470217026,-122.55567132978298
MLS Listing,,Single Family Residential,Milwaukie,OR,97267.0,369900.0,3.0,2.0,Hartnell Estates,1612.0,10018.0,1972.0,54.0,229.0,,Active,,,RMLS,18538697,N,Y,45.42924778646131,-122.57209631353868
MLS Listing,,Condo/Co-op,Portland,OR,97205.0,369900.0,2.0,2.0,KING'S HILL,959.0,,1965.0,19.0,386.0,591.0,Active,,,RMLS,18278189,N,Y,45.548857434459876,-122.66997786554013
MLS Listing,,Single Family Residential,Portland,OR,97220.0,369900.0,2.0,1.0,Montavilla,1362.0,5662.0,1926.0,2.0,272.0,,Active,,,RMLS,18352193,N,Y,45.540231166147905,-122.55779613385211
MLS Listing,,Single Family Residential,Portland,OR,97206.0,369900.0,1.0,1.0,Portland Southeast,968.0,5662.0,1923.0,21.0,382.0,,Active,,,RMLS,18436483,N,Y,45.501424012488634,-122.58738298751138
MLS Listing,,Single Family Residential,Portland,OR,97266.0,369900.0,4.0,2.5,LENTS,1704.0,5227.0,1923.0,3.0,217.0,,Active,September-23-2018 02:00 PM,September-23-2018 04:00 PM,RMLS,18149750,N,Y,45.47974547604054,-122.56055402395945
MLS Listing,,Single Family Residential,Portland,OR,97203.0,369900.0,3.0,2.5,PORTSMOUTH/UNIVERSITY PARK,1502.0,2613.0,2007.0,31.0,246.0,,Active,September-23-2018 01:00 PM,September-23-2018 03:00 PM,RMLS,18261177,N,Y,45.60020125830056,-122.70924234169942
MLS Listing,,Single Family Residential,Portland,OR,97203.0,369900.0,3.0,2.5,PORTSMOUTH,1502.0,2613.0,2007.0,120.0,246.0,,Active,September-23-2018 01:00 PM,September-23-2018 03:00 PM,RMLS,18650937,N,Y,45.60925983816568,-122.70008476183432
MLS Listing,,Single Family Residential,Portland,OR,97203.0,370000.0,2.0,2.0,St. Johns/ University,1280.0,6534.0,1954.0,101.0,289.0,,Active,,,RMLS,18115736,N,Y,45.581263985685545,-122.74461111431445
MLS Listing,,Vacant Land,Portland,OR,97236.0,370000.0,,,Portland Southeast,,36154.0,,512.0,,,Active,,,RMLS,17494203,N,Y,45.48992067534278,-122.53335522465723
MLS Listing,,Single Family Residential,Portland,OR,97219.0,373000.0,3.0,1.0,ASH CREEK,960.0,10454.0,1971.0,65.0,389.0,,Active,,,RMLS,18321322,N,Y,45.48349144879284,-122.71920615120717
MLS Listing,,Condo/Co-op,Portland,OR,97229.0,374000.0,3.0,3.0,FOREST HEIGHTS,1680.0,,2003.0,47.0,223.0,327.0,Active,,,RMLS,18036372,N,Y,45.55436729235103,-122.76758480764896
MLS Listing,,Single Family Residential,Portland,OR,97220.0,374500.0,3.0,2.5,Portland Northeast,1638.0,4356.0,1998.0,16.0,229.0,,Active,,,RMLS,18107575,N,Y,45.52026817078161,-122.56025822921838
MLS Listing,,Single Family Residential,Milwaukie,OR,97222.0,374500.0,3.0,1.0,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",1189.0,4791.0,1983.0,5.0,315.0,,Active,,,RMLS,18072044,N,Y,45.44390429122281,-122.62430550877718
MLS Listing,,Single Family Residential,Portland,OR,97216.0,374500.0,4.0,2.0,Portland Southeast,1706.0,4791.0,1972.0,70.0,220.0,,Active,,,RMLS,18516969,N,Y,45.499545136697954,-122.57971966330206
MLS Listing,,Single Family Residential,Portland,OR,97230.0,374500.0,4.0,2.0,Beaver AC,2011.0,10018.0,1973.0,36.0,186.0,,Active,,,RMLS,18093470,N,Y,45.52164680988139,-122.49593249011862
MLS Listing,,Single Family Residential,Portland,OR,97236.0,374500.0,4.0,1.5,Portland Southeast,1802.0,13939.0,1968.0,15.0,208.0,,Active,,,RMLS,18188133,N,Y,45.48129739129237,-122.52033590870764
MLS Listing,,Single Family Residential,Portland,OR,97206.0,374900.0,4.0,2.5,Brentwood-Darlington,1607.0,3920.0,2006.0,93.0,233.0,,Active,,,RMLS,18307116,N,Y,45.53202928992712,-122.53938391007287
MLS Listing,,Single Family Residential,Portland,OR,97220.0,374900.0,4.0,2.5,Portland Northeast,1508.0,7840.0,1961.0,66.0,249.0,,Active,,,RMLS,18013721,N,Y,45.53994931494042,-122.5380432850596
MLS Listing,,Single Family Residential,Portland,OR,97216.0,374900.0,4.0,2.0,HAZELWOOD,2618.0,12196.0,1948.0,35.0,143.0,,Active,,,RMLS,18479402,N,Y,45.53081935585177,-122.53808404414823
MLS Listing,,Single Family Residential,Portland,OR,97233.0,374900.0,4.0,2.0,MILL PARK,2112.0,7405.0,1958.0,40.0,178.0,,Active,,,RMLS,18360269,N,Y,45.53023054342614,-122.51305155657387
MLS Listing,,Single Family Residential,Portland,OR,97220.0,374900.0,5.0,2.0,FERN PARK,2302.0,6098.0,1956.0,128.0,163.0,,Active,,,RMLS,18650566,N,Y,45.5575041666456,-122.5515761333544
MLS Listing,,Single Family Residential,Happy Valley,OR,97086.0,374900.0,3.0,1.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",2500.0,23958.0,1962.0,111.0,150.0,,Active,,,RMLS,18226022,N,Y,45.48582261711592,-122.54508218288407
MLS Listing,,Single Family Residential,Portland,OR,97206.0,374900.0,3.0,1.0,Foster Powell-Wooodstock,1220.0,3920.0,1970.0,13.0,307.0,,Active,,,RMLS,18419619,N,Y,45.51465499340798,-122.571720706592
MLS Listing,,Single Family Residential,Portland,OR,97225.0,374900.0,3.0,1.0,"Portland West, Raleigh Hills",1100.0,7405.0,1949.0,37.0,341.0,8.0,Active,,,RMLS,18181003,N,Y,45.52298402326156,-122.79040957673844
MLS Listing,,Single Family Residential,Portland,OR,97202.0,374950.0,2.0,1.0,BROOKLYN,1596.0,2178.0,1909.0,104.0,235.0,,Active,,,RMLS,18099230,N,Y,45.498925021798364,-122.64239417820164
MLS Listing,,Single Family Residential,Portland,OR,97220.0,374999.0,3.0,3.0,MONTAVILLA,2212.0,,1929.0,63.0,170.0,,Active,,,RMLS,18190280,N,Y,45.555387718445104,-122.54111278155489
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,374999.0,1.0,1.0,PEARL,677.0,,1998.0,28.0,554.0,271.0,Active,,,RMLS,18143080,N,Y,45.55100083635151,-122.65827326364848
MLS Listing,,Condo/Co-op,Portland,OR,97201.0,375000.0,1.0,1.0,Riverplace Downtown,920.0,,1986.0,14.0,408.0,614.0,Active,,,RMLS,18006671,N,Y,45.51373706578145,-122.67116853421857
MLS Listing,,Single Family Residential,Portland,OR,97217.0,375000.0,2.0,1.0,Portland North,720.0,4791.0,1950.0,1.0,521.0,,Active,,,RMLS,18686510,N,Y,45.56887824250215,-122.69664075749786
MLS Listing,,Condo/Co-op,Portland,OR,97201.0,375000.0,1.0,1.0,Riverplace,790.0,,1986.0,80.0,475.0,490.0,Active,,,RMLS,18591237,N,Y,45.54020930478387,-122.64302539521613
MLS Listing,,Single Family Residential,Portland,OR,97206.0,375000.0,2.0,1.0,WOODSTOCK,1376.0,3049.0,1909.0,138.0,273.0,,Active,,,RMLS,18232055,N,Y,45.48438915406065,-122.60213124593935
MLS Listing,,Vacant Land,Portland,OR,97203.0,375000.0,,,Cahedral Park,,,,20.0,,,Active,,,RMLS,18096887,N,Y,45.60286249562115,-122.72197330437885
MLS Listing,,Condo/Co-op,Portland,OR,97239.0,375000.0,2.0,2.0,"Portland West, Raleigh Hills",977.0,,1994.0,86.0,384.0,306.0,Active,,,RMLS,18282331,N,Y,45.50219161501228,-122.68809778498773
MLS Listing,,Single Family Residential,Portland,OR,97217.0,375000.0,3.0,1.0,Portland North,1135.0,8276.0,1969.0,2.0,330.0,,Active,September-23-2018 10:00 AM,September-23-2018 12:00 PM,RMLS,18686293,N,Y,45.599972378488594,-122.69156432151141
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,375000.0,0.0,1.0,"Portland West, Raleigh Hills",859.0,,1923.0,191.0,437.0,326.0,Active,,,RMLS,18286080,N,Y,45.5319433627597,-122.68114563724032
MLS Listing,,Single Family Residential,Portland,OR,97203.0,375000.0,3.0,2.0,Portland North,1416.0,7405.0,1964.0,2.0,265.0,,Active,,,RMLS,18577301,N,Y,45.58759208983777,-122.73256281016224
MLS Listing,,Single Family Residential,Portland,OR,97203.0,375000.0,2.0,1.5,Portland North,1201.0,4791.0,1900.0,26.0,312.0,,Active,,,RMLS,18118495,N,Y,45.59319554973482,-122.74888645026518
MLS Listing,,Condo/Co-op,Portland,OR,97212.0,375000.0,3.0,3.0,Portland Northeast,1292.0,,1997.0,50.0,290.0,200.0,Active,,,RMLS,18479590,N,Y,45.57653267340804,-122.62888402659198
MLS Listing,,Condo/Co-op,Portland,OR,97205.0,375000.0,2.0,2.0,Washington Park Condos,959.0,,1965.0,6.0,391.0,591.0,Active,,,RMLS,18463978,N,Y,45.55465677515116,-122.66417242484884
MLS Listing,,Single Family Residential,Portland,OR,97217.0,375000.0,3.0,2.0,Humboldt,2127.0,3484.0,1908.0,472.0,176.0,,Active,,,RMLS,17329888,N,Y,45.56896386704844,-122.65568113295157
MLS Listing,,Condo/Co-op,Portland,OR,97201.0,375000.0,2.0,1.5,AMERICAN PLAZA TOWERS,1267.0,,1973.0,83.0,296.0,582.0,Active,,,RMLS,18362778,N,Y,45.51492061911814,-122.67094058088186
MLS Listing,,Condo/Co-op,Vancouver,WA,98661.0,375000.0,3.0,2.0,Vancouver: The Heights (SW),1245.0,,2000.0,13.0,301.0,230.0,Active,,,RMLS,18013143,N,Y,45.638151113841026,-122.63255688615898
MLS Listing,,Vacant Land,Portland,OR,97211.0,375000.0,,,Portland Northeast,,4791.0,,14.0,,,Active,,,RMLS,18429107,N,Y,45.56520182535569,-122.6642708746443
MLS Listing,,Vacant Land,Portland,OR,97203.0,375000.0,,,CATHEDRAL PARK/ST JOHNS,,,,15.0,,,Active,,,RMLS,18626666,N,Y,45.57626526341301,-122.74901513658699
MLS Listing,,Single Family Residential,Portland,OR,97203.0,375000.0,2.0,1.0,UNIVERSITY PARK/PORTSMOUTH,1164.0,5662.0,1909.0,51.0,322.0,,Active,,,RMLS,18502776,N,Y,45.550655194165685,-122.75679090583431
MLS Listing,,Single Family Residential,Portland,OR,97206.0,375200.0,3.0,2.5,Portland Southeast,1684.0,3484.0,2008.0,137.0,223.0,,Active,,,RMLS,18279952,N,Y,45.47633480751381,-122.5761286924862
MLS Listing,,Condo/Co-op,Portland,OR,97201.0,376372.0,2.0,1.0,CULTURAL ARTS DISTRICT,827.0,,1988.0,47.0,455.0,464.0,Active,,,RMLS,18522104,N,Y,45.531002325781294,-122.66571007421872
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,376500.0,1.0,1.0,"Portland West, Raleigh Hills",886.0,,2006.0,91.0,425.0,343.0,Active,,,RMLS,18344298,N,Y,45.51897361908385,-122.69424308091615
MLS Listing,,Single Family Residential,Portland,OR,97203.0,377000.0,3.0,2.5,ST JOHNS,1342.0,3920.0,2004.0,140.0,281.0,,Active,,,RMLS,18560338,N,Y,45.55939741514498,-122.76912088485503
MLS Listing,,Single Family Residential,Portland,OR,97230.0,379000.0,4.0,3.0,Portland Northeast,2188.0,10454.0,1975.0,85.0,173.0,,Active,,,RMLS,18425081,N,Y,45.5661745339128,-122.4746387660872
MLS Listing,,Townhouse,Portland,OR,97225.0,379000.0,2.0,2.5,GARDEN HOME - RALEIGH HILLS,1738.0,1742.0,2005.0,13.0,218.0,,Active,,,RMLS,18678426,N,Y,45.49839349143191,-122.76659590856809
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,379000.0,2.0,2.0,"Portland West, Raleigh Hills",1059.0,,1982.0,27.0,358.0,466.0,Active,,,RMLS,18034050,N,Y,45.54539864027569,-122.6592248597243
MLS Listing,,Single Family Residential,Portland,OR,97220.0,379000.0,3.0,2.0,Portland Northeast,1944.0,8276.0,1947.0,94.0,195.0,,Active,,,RMLS,18089752,N,Y,45.533066259340465,-122.57230024065952
MLS Listing,,Townhouse,Portland,OR,97223.0,379000.0,3.0,4.0,Magnolia Woods,1777.0,,2004.0,60.0,213.0,300.0,Active,September-22-2018 12:00 PM,September-22-2018 03:00 PM,RMLS,18138763,N,Y,45.46232365743343,-122.75800224256658
MLS Listing,,Townhouse,Portland,OR,97239.0,379000.0,2.0,2.5,John's Landing,1759.0,2178.0,2005.0,35.0,215.0,33.0,Active,,,RMLS,18525219,N,Y,45.48793221032224,-122.67859978967776
MLS Listing,,Single Family Residential,Portland,OR,97206.0,379000.0,3.0,2.0,Portland Southeast,1663.0,4791.0,1925.0,49.0,228.0,,Active,,,RMLS,18344964,N,Y,45.491240665796084,-122.5728904342039
MLS Listing,,Single Family Residential,Portland,OR,97231.0,379000.0,2.0,2.0,Big Oak Marina,2208.0,,1987.0,34.0,172.0,,Active,,,RMLS,18358411,N,Y,45.730128221284915,-122.84164887871509
MLS Listing,,Condo/Co-op,Portland,OR,97209.0,379000.0,1.0,1.0,PEARL DISTRICT / AVENUE LOFTS,778.0,,1923.0,87.0,487.0,325.0,Active,,,RMLS,18213811,N,Y,45.54212292401702,-122.67107157598299
MLS Listing,,Condo/Co-op,Portland,OR,97205.0,379000.0,1.0,1.5,GOOSE HOLLOW / JEFFERSON CONDO,1039.0,,2008.0,170.0,365.0,484.0,Active,,,RMLS,18393414,N,Y,45.51155620703784,-122.69874789296215
MLS Listing,,Single Family Residential,Portland,OR,97230.0,379500.0,5.0,2.5,Wilkes East,2631.0,6969.0,1967.0,20.0,144.0,,Active,,,RMLS,18011879,N,Y,45.536737526991466,-122.47366717300854
MLS Listing,,Single Family Residential,Milwaukie,OR,97222.0,379900.0,3.0,2.5,OAK GROVE,1553.0,10454.0,1989.0,1.0,245.0,,Active,September-23-2018 11:00 AM,September-23-2018 01:30 PM,RMLS,18173978,N,Y,45.41778064066373,-122.64508105933626
MLS Listing,,Townhouse,Portland,OR,97225.0,379900.0,3.0,2.5,PETERKORT VILLAGE,1877.0,2613.0,2003.0,41.0,202.0,,Active,,,RMLS,18008740,N,Y,45.52758867456975,-122.77617902543027
MLS Listing,,Single Family Residential,Portland,OR,97213.0,379900.0,4.0,2.0,Portland Northeast,1528.0,4791.0,1960.0,162.0,249.0,,Active,,,RMLS,18596489,N,Y,45.52701450266022,-122.58819429733978
MLS Listing,,Condo/Co-op,Lake Oswego,OR,97035.0,379900.0,2.0,2.5,MOUNTAIN PARK/Avocet,1608.0,,1978.0,56.0,236.0,365.0,Active,,,RMLS,18142979,N,Y,45.45126521433444,-122.69356868566557
MLS Listing,,Single Family Residential,Portland,OR,97206.0,379900.0,3.0,2.0,Portland Southeast,1156.0,6098.0,1950.0,86.0,329.0,,Active,,,RMLS,18480105,N,Y,45.47633997186019,-122.60570192813982
